"idx","data","godzina","flow"
"892","04/03/2014","06",147.25
"893","04/03/2014","07",368
"894","04/03/2014","08",426.75
"895","04/03/2014","09",273.75
"896","04/03/2014","10",229.75
"897","04/03/2014","11",199.75
"898","04/03/2014","12",195.25
"899","04/03/2014","13",207.5
"900","04/03/2014","14",216.5
"901","04/03/2014","15",213
"902","04/03/2014","16",227.5
"903","04/03/2014","17",252
"904","04/03/2014","18",166.5
"905","04/03/2014","19",132.75
"906","04/03/2014","20",59.5
"907","04/03/2014","21",51
"908","04/03/2014","22",41.25
"909","04/03/2014","23",19.25
"910","04/04/2014","00",16.25
"911","04/04/2014","01",16.25
"912","04/04/2014","02",14.625
"913","04/04/2014","03",12.3125
"914","04/04/2014","04",36.25
"915","04/04/2014","05",69.75
"916","04/04/2014","06",155.25
"917","04/04/2014","07",351.25
"918","04/04/2014","08",383.5
"919","04/04/2014","09",280.5
"920","04/04/2014","10",228.5
"921","04/04/2014","11",233.75
"922","04/04/2014","12",214
"923","04/04/2014","13",235.75
"924","04/04/2014","14",239.25
"925","04/04/2014","15",235
"926","04/04/2014","16",256.5
"927","04/04/2014","17",226.25
"928","04/04/2014","18",187.75
"929","04/04/2014","19",121.5
"930","04/04/2014","20",84
"931","04/04/2014","21",62
"932","04/04/2014","22",45.75
"933","04/04/2014","23",39.5
"934","04/05/2014","00",33.25
"935","04/05/2014","01",14.5
"936","04/05/2014","02",16
"937","04/05/2014","03",7.5
"938","04/05/2014","04",11.25
"939","04/05/2014","05",28.75
"940","04/05/2014","06",42.75
"941","04/05/2014","07",86.5
"942","04/05/2014","08",103.75
"943","04/05/2014","09",150.25
"944","04/05/2014","10",211.5
"945","04/05/2014","11",222.5
"946","04/05/2014","12",211.25
"947","04/05/2014","13",199.5
"948","04/05/2014","14",160.75
"949","04/05/2014","15",163
"950","04/05/2014","16",181.5
"951","04/05/2014","17",170.5
"952","04/05/2014","18",153.75
"953","04/05/2014","19",109.75
"954","04/05/2014","20",89.25
"955","04/05/2014","21",71.5
"956","04/05/2014","22",50.25
"957","04/05/2014","23",48
"958","04/06/2014","00",12.75
"959","04/06/2014","01",9.75
"960","04/06/2014","02",9.25
"961","04/06/2014","03",14.9375
"962","04/06/2014","04",25.5
"963","04/06/2014","05",71.75
"964","04/06/2014","06",157
"965","04/06/2014","07",354.25
"966","04/06/2014","08",428
"967","04/06/2014","09",298.75
"968","04/06/2014","10",235.5
"969","04/06/2014","11",221.5
"970","04/06/2014","12",203
"971","04/06/2014","13",223
"972","04/06/2014","14",214.75
"973","04/06/2014","15",224.5
"974","04/06/2014","16",230.75
"975","04/06/2014","17",247.5
"976","04/06/2014","18",191.25
"977","04/06/2014","19",119
"978","04/06/2014","20",75.25
"979","04/06/2014","21",43.5
"980","04/06/2014","22",45.5
"981","04/06/2014","23",19.75
"982","04/07/2014","00",16.75
"983","04/07/2014","01",28.5
"984","04/07/2014","02",12
"985","04/07/2014","03",19.4375
"986","04/07/2014","04",28.5
"987","04/07/2014","05",75.25
"988","04/07/2014","06",153.75
"989","04/07/2014","07",356.5
"990","04/07/2014","08",375.5
"991","04/07/2014","09",294.75
"992","04/07/2014","10",250.75
"993","04/07/2014","11",240.5
"994","04/07/2014","12",242.25
"995","04/07/2014","13",228.75
"996","04/07/2014","14",219.75
"997","04/07/2014","15",267
"998","04/07/2014","16",309.5
"999","04/07/2014","17",272.5
"1000","04/07/2014","18",208.25
"1001","04/07/2014","19",123.5
"1002","04/07/2014","20",88.25
"1003","04/07/2014","21",84
"1004","04/07/2014","22",54.75
"1005","04/07/2014","23",45.75
"1006","04/08/2014","00",49.25
"1007","04/08/2014","01",21.25
"1008","04/08/2014","02",30
"1009","04/08/2014","03",29
"1010","04/08/2014","04",58.125
"1011","04/08/2014","05",81.75
"1012","04/08/2014","06",158.25
"1013","04/08/2014","07",336.25
"1014","04/08/2014","08",362.5
"1015","04/08/2014","09",270.25
"1016","04/08/2014","10",257.75
"1017","04/08/2014","11",242.75
"1018","04/08/2014","12",211.5
"1019","04/08/2014","13",249
"1020","04/08/2014","14",223.5
"1021","04/08/2014","15",214.25
"1022","04/08/2014","16",263.75
"1023","04/08/2014","17",249.25
"1024","04/08/2014","18",195.75
"1025","04/08/2014","19",125
"1026","04/08/2014","20",102
"1027","04/08/2014","21",80.25
"1028","04/08/2014","22",55
"1029","04/08/2014","23",49.5
"1030","04/09/2014","00",34
"1031","04/09/2014","01",22.25
"1032","04/09/2014","02",20.5625
"1033","04/09/2014","03",21.25
"1034","04/09/2014","04",32.25
"1035","04/09/2014","05",80.75
"1036","04/09/2014","06",163.25
"1037","04/09/2014","07",387.25
"1038","04/09/2014","08",390
"1039","04/09/2014","09",288.75
"1040","04/09/2014","10",236
"1041","04/09/2014","11",221
"1042","04/09/2014","12",204
"1043","04/09/2014","13",217.5
"1044","04/09/2014","14",218
"1045","04/09/2014","15",237.75
"1046","04/09/2014","16",269
"1047","04/09/2014","17",279
"1048","04/09/2014","18",214.25
"1049","04/09/2014","19",119.75
"1050","04/09/2014","20",97.25
"1051","04/09/2014","21",108.5
"1052","04/09/2014","22",49.5
"1053","04/09/2014","23",62
"1054","04/10/2014","00",24
"1055","04/10/2014","01",17.5
"1056","04/10/2014","02",13.25
"1057","04/10/2014","03",14.5
"1058","04/10/2014","04",16.125
"1059","04/10/2014","05",38
"1060","04/10/2014","06",62.75
"1061","04/10/2014","07",139.875
"1062","04/10/2014","08",205.75
"1063","04/10/2014","09",245.625
"1064","04/10/2014","10",270.875
"1065","04/10/2014","11",254.375
"1066","04/10/2014","12",243.75
"1067","04/10/2014","13",253.375
"1068","04/10/2014","14",207.75
"1069","04/10/2014","15",188.25
"1070","04/10/2014","16",183.625
"1071","04/10/2014","17",191.25
"1072","04/10/2014","18",146.375
"1073","04/10/2014","19",110.25
"1074","04/10/2014","20",70.375
"1075","04/10/2014","21",62.5
"1076","04/10/2014","22",52.125
"1077","04/10/2014","23",44
"1078","04/11/2014","00",14.375
"1079","04/11/2014","01",9.625
"1080","04/11/2014","02",10.8125
"1081","04/11/2014","03",14.75
"1082","04/11/2014","04",24.875
"1083","04/11/2014","05",66.125
"1084","04/11/2014","06",148.375
"1085","04/11/2014","07",373.875
"1086","04/11/2014","08",406.75
"1087","04/11/2014","09",273.5
"1088","04/11/2014","10",228.625
"1089","04/11/2014","11",196.625
"1090","04/11/2014","12",189.375
"1091","04/11/2014","13",202
"1092","04/11/2014","14",189.375
"1093","04/11/2014","15",208
"1094","04/11/2014","16",240.875
"1095","04/11/2014","17",253.625
"1096","04/11/2014","18",174.25
"1097","04/11/2014","19",109.5
"1098","04/11/2014","20",62.5
"1099","04/11/2014","21",51
"1100","04/11/2014","22",42
"1101","04/11/2014","23",22.25
"1102","04/12/2014","00",16.75
"1103","04/12/2014","01",16.75
"1104","04/12/2014","02",19.3125
"1105","04/12/2014","03",21.1875
"1106","04/12/2014","04",40.25
"1107","04/12/2014","05",77.75
"1108","04/12/2014","06",154.5
"1109","04/12/2014","07",375.5
"1110","04/12/2014","08",420
"1111","04/12/2014","09",296
"1112","04/12/2014","10",249.75
"1113","04/12/2014","11",211
"1114","04/12/2014","12",217.75
"1115","04/12/2014","13",219.75
"1116","04/12/2014","14",223.75
"1117","04/12/2014","15",221.5
"1118","04/12/2014","16",258
"1119","04/12/2014","17",255.75
"1120","04/12/2014","18",185.5
"1121","04/12/2014","19",115.25
"1122","04/12/2014","20",72.75
"1123","04/12/2014","21",66
"1124","04/12/2014","22",41
"1125","04/12/2014","23",34.75
"1126","05/01/2014","00",28.875
"1127","05/01/2014","01",17
"1128","05/01/2014","02",12.875
"1129","05/01/2014","03",8.25
"1130","05/01/2014","04",8.3125
"1131","05/01/2014","05",19.75
"1132","05/01/2014","06",28.125
"1133","05/01/2014","07",55
"1134","05/01/2014","08",73
"1135","05/01/2014","09",147.5
"1136","05/01/2014","10",210.125
"1137","05/01/2014","11",220.125
"1138","05/01/2014","12",212
"1139","05/01/2014","13",189.75
"1140","05/01/2014","14",163.5
"1141","05/01/2014","15",163.25
"1142","05/01/2014","16",152.375
"1143","05/01/2014","17",118
"1144","05/01/2014","18",98.625
"1145","05/01/2014","19",80.25
"1146","05/01/2014","20",57.5
"1147","05/01/2014","21",48.75
"1148","05/01/2014","22",29.125
"1149","05/01/2014","23",15.125
"1150","05/02/2014","00",26
"1151","05/02/2014","01",16.125
"1152","05/02/2014","02",7.5625
"1153","05/02/2014","03",17.5
"1154","05/02/2014","04",26.0625
"1155","05/02/2014","05",73
"1156","05/02/2014","06",139
"1157","05/02/2014","07",359.75
"1158","05/02/2014","08",432.75
"1159","05/02/2014","09",253
"1160","05/02/2014","10",203
"1161","05/02/2014","11",203.75
"1162","05/02/2014","12",199.75
"1163","05/02/2014","13",170.25
"1164","05/02/2014","14",186.75
"1165","05/02/2014","15",203.5
"1166","05/02/2014","16",215.25
"1167","05/02/2014","17",231.5
"1168","05/02/2014","18",173.75
"1169","05/02/2014","19",106
"1170","05/02/2014","20",64.75
"1171","05/02/2014","21",43.5
"1172","05/02/2014","22",46.75
"1173","05/02/2014","23",24.5
"1174","05/03/2014","00",11
"1175","05/03/2014","01",11
"1176","05/03/2014","02",14.375
"1177","05/03/2014","03",10.75
"1178","05/03/2014","04",29.75
"1179","05/03/2014","05",75
"1180","05/03/2014","06",151
"1181","05/03/2014","07",381.5
"1182","05/03/2014","08",429.75
"1183","05/03/2014","09",280.75
"1184","05/03/2014","10",239.5
"1185","05/03/2014","11",226
"1186","05/03/2014","12",201
"1187","05/03/2014","13",194
"1188","05/03/2014","14",215
"1189","05/03/2014","15",234.5
"1190","05/03/2014","16",257
"1191","05/03/2014","17",263
"1192","05/03/2014","18",176.75
"1193","05/03/2014","19",110
"1194","05/03/2014","20",66
"1195","05/03/2014","21",63.25
"1196","05/03/2014","22",41.25
"1197","05/03/2014","23",33.75
"1198","05/04/2014","00",17
"1199","05/04/2014","01",16.75
"1200","05/04/2014","02",11.75
"1201","05/04/2014","03",11.75
"1202","05/04/2014","04",17
"1203","05/04/2014","05",35.5
"1204","05/04/2014","06",67.25
"1205","05/04/2014","07",142.5
"1206","05/04/2014","08",191
"1207","05/04/2014","09",241.75
"1208","05/04/2014","10",241
"1209","05/04/2014","11",243.5
"1210","05/04/2014","12",238
"1211","05/04/2014","13",224.75
"1212","05/04/2014","14",208
"1213","05/04/2014","15",196
"1214","05/04/2014","16",197.25
"1215","05/04/2014","17",162.5
"1216","05/04/2014","18",142.25
"1217","05/04/2014","19",109.25
"1218","05/04/2014","20",66.5
"1219","05/04/2014","21",63.25
"1220","05/04/2014","22",53.5
"1221","05/04/2014","23",35.5
"1222","05/05/2014","00",18.25
"1223","05/05/2014","01",10.5
"1224","05/05/2014","02",14.75
"1225","05/05/2014","03",21.75
"1226","05/05/2014","04",15
"1227","05/05/2014","05",31.75
"1228","05/05/2014","06",45.75
"1229","05/05/2014","07",70.75
"1230","05/05/2014","08",83
"1231","05/05/2014","09",104
"1232","05/05/2014","10",147.5
"1233","05/05/2014","11",157
"1234","05/05/2014","12",154.5
"1235","05/05/2014","13",215.75
"1236","05/05/2014","14",276
"1237","05/05/2014","15",313.75
"1238","05/05/2014","16",386.25
"1239","05/05/2014","17",346
"1240","05/05/2014","18",346.5
"1241","05/05/2014","19",209.5
"1242","05/05/2014","20",96.25
"1243","05/05/2014","21",88.25
"1244","05/05/2014","22",30.5
"1245","05/05/2014","23",43.25
"1246","05/06/2014","00",14
"1247","05/06/2014","01",11.5
"1248","05/06/2014","02",13
"1249","05/06/2014","03",15.75
"1250","05/06/2014","04",26.25
"1251","05/06/2014","05",75.25
"1252","05/06/2014","06",170.25
"1253","05/06/2014","07",378.5
"1254","05/06/2014","08",431.25
"1255","05/06/2014","09",290.5
"1256","05/06/2014","10",221.25
"1257","05/06/2014","11",229.75
"1258","05/06/2014","12",210.75
"1259","05/06/2014","13",214
"1260","05/06/2014","14",225.5
"1261","05/06/2014","15",231.75
"1262","05/06/2014","16",260.75
"1263","05/06/2014","17",264
"1264","05/06/2014","18",175.25
"1265","05/06/2014","19",133.75
"1266","05/06/2014","20",86.75
"1267","05/06/2014","21",54
"1268","05/06/2014","22",39.5
"1269","05/06/2014","23",26.5
"1270","05/07/2014","00",31.75
"1271","05/07/2014","01",25.8125
"1272","05/07/2014","02",16.5
"1273","05/07/2014","03",16
"1274","05/07/2014","04",18.5
"1275","05/07/2014","05",43.25
"1276","05/07/2014","06",75.5
"1277","05/07/2014","07",141.25
"1278","05/07/2014","08",191
"1279","05/07/2014","09",244
"1280","05/07/2014","10",265
"1281","05/07/2014","11",288.25
"1282","05/07/2014","12",260.75
"1283","05/07/2014","13",237
"1284","05/07/2014","14",201.5
"1285","05/07/2014","15",206
"1286","05/07/2014","16",206
"1287","05/07/2014","17",198
"1288","05/07/2014","18",140.25
"1289","05/07/2014","19",144.75
"1290","05/07/2014","20",99.25
"1291","05/07/2014","21",78.75
"1292","05/07/2014","22",47.25
"1293","05/07/2014","23",49.75
"1294","05/08/2014","00",21.75
"1295","05/08/2014","01",23.375
"1296","05/08/2014","02",16
"1297","05/08/2014","03",20.5
"1298","05/08/2014","04",30.75
"1299","05/08/2014","05",76.5
"1300","05/08/2014","06",153
"1301","05/08/2014","07",325
"1302","05/08/2014","08",359.25
"1303","05/08/2014","09",291.5
"1304","05/08/2014","10",234.25
"1305","05/08/2014","11",261.25
"1306","05/08/2014","12",227.75
"1307","05/08/2014","13",226.5
"1308","05/08/2014","14",241.75
"1309","05/08/2014","15",241.25
"1310","05/08/2014","16",283.75
"1311","05/08/2014","17",257
"1312","05/08/2014","18",223.25
"1313","05/08/2014","19",132.5
"1314","05/08/2014","20",94
"1315","05/08/2014","21",79.25
"1316","05/08/2014","22",41.5
"1317","05/08/2014","23",43.75
"1318","05/09/2014","00",34.25
"1319","05/09/2014","01",17.75
"1320","05/09/2014","02",16
"1321","05/09/2014","03",22.875
"1322","05/09/2014","04",27.25
"1323","05/09/2014","05",82.25
"1324","05/09/2014","06",160.25
"1325","05/09/2014","07",359.75
"1326","05/09/2014","08",386.25
"1327","05/09/2014","09",278
"1328","05/09/2014","10",235
"1329","05/09/2014","11",234
"1330","05/09/2014","12",215.25
"1331","05/09/2014","13",240.25
"1332","05/09/2014","14",212.25
"1333","05/09/2014","15",241.25
"1334","05/09/2014","16",265.75
"1335","05/09/2014","17",258
"1336","05/09/2014","18",204.75
"1337","05/09/2014","19",135.75
"1338","05/09/2014","20",97
"1339","05/09/2014","21",90
"1340","05/09/2014","22",42.5
"1341","05/09/2014","23",36.25
"1342","05/10/2014","00",33.375
"1343","05/10/2014","01",16
"1344","05/10/2014","02",14.875
"1345","05/10/2014","03",10.375
"1346","05/10/2014","04",11
"1347","05/10/2014","05",24.125
"1348","05/10/2014","06",39.5
"1349","05/10/2014","07",75.25
"1350","05/10/2014","08",109.625
"1351","05/10/2014","09",176.25
"1352","05/10/2014","10",210.625
"1353","05/10/2014","11",218.75
"1354","05/10/2014","12",222.75
"1355","05/10/2014","13",210.5
"1356","05/10/2014","14",177.25
"1357","05/10/2014","15",172.5
"1358","05/10/2014","16",198.875
"1359","05/10/2014","17",173.625
"1360","05/10/2014","18",138.25
"1361","05/10/2014","19",104.375
"1362","05/10/2014","20",69.25
"1363","05/10/2014","21",50.75
"1364","05/10/2014","22",31.5
"1365","05/10/2014","23",18.75
"1366","05/11/2014","00",12.875
"1367","05/11/2014","01",11
"1368","05/11/2014","02",11.875
"1369","05/11/2014","03",13.25
"1370","05/11/2014","04",26.5
"1371","05/11/2014","05",71.75
"1372","05/11/2014","06",151
"1373","05/11/2014","07",372
"1374","05/11/2014","08",423.125
"1375","05/11/2014","09",285
"1376","05/11/2014","10",221
"1377","05/11/2014","11",212
"1378","05/11/2014","12",205.875
"1379","05/11/2014","13",197.25
"1380","05/11/2014","14",196.75
"1381","05/11/2014","15",207.875
"1382","05/11/2014","16",249.5
"1383","05/11/2014","17",282.75
"1384","05/11/2014","18",201.375
"1385","05/11/2014","19",107.375
"1386","05/11/2014","20",68.375
"1387","05/11/2014","21",47.75
"1388","05/11/2014","22",40.125
"1389","05/11/2014","23",22.125
"1390","05/12/2014","00",24
"1391","05/12/2014","01",19.8125
"1392","05/12/2014","02",10.25
"1393","05/12/2014","03",18.25
"1394","05/12/2014","04",36.5
"1395","05/12/2014","05",76.75
"1396","05/12/2014","06",142.25
"1397","05/12/2014","07",349.75
"1398","05/12/2014","08",396.25
"1399","05/12/2014","09",310.5
"1400","05/12/2014","10",264.75
"1401","05/12/2014","11",221.5
"1402","05/12/2014","12",216.75
"1403","05/12/2014","13",221.75
"1404","05/12/2014","14",228.75
"1405","05/12/2014","15",255
"1406","05/12/2014","16",256
"1407","05/12/2014","17",244
"1408","05/12/2014","18",181.5
"1409","05/12/2014","19",141.5
"1410","05/12/2014","20",78
"1411","05/12/2014","21",51.25
"1412","05/12/2014","22",50.25
"1413","05/12/2014","23",42.25
"1414","06/01/2014","00",11.625
"1415","06/01/2014","01",7.4375
"1416","06/01/2014","02",9.25
"1417","06/01/2014","03",14.595
"1418","06/01/2014","04",36.5
"1419","06/01/2014","05",78.5
"1420","06/01/2014","06",148.375
"1421","06/01/2014","07",348.375
"1422","06/01/2014","08",408.5
"1423","06/01/2014","09",270.875
"1424","06/01/2014","10",221.125
"1425","06/01/2014","11",206.75
"1426","06/01/2014","12",186.375
"1427","06/01/2014","13",191.875
"1428","06/01/2014","14",177.625
"1429","06/01/2014","15",202.125
"1430","06/01/2014","16",211.625
"1431","06/01/2014","17",226.125
"1432","06/01/2014","18",137.75
"1433","06/01/2014","19",91.25
"1434","06/01/2014","20",55.875
"1435","06/01/2014","21",46.375
"1436","06/01/2014","22",31.75
"1437","06/01/2014","23",16
"1438","06/02/2014","00",21.75
"1439","06/02/2014","01",21.25
"1440","06/02/2014","02",22.25
"1441","06/02/2014","03",12.875
"1442","06/02/2014","04",27.625
"1443","06/02/2014","05",71.25
"1444","06/02/2014","06",145.5
"1445","06/02/2014","07",357.75
"1446","06/02/2014","08",428
"1447","06/02/2014","09",263.25
"1448","06/02/2014","10",241
"1449","06/02/2014","11",210.5
"1450","06/02/2014","12",182.5
"1451","06/02/2014","13",200.75
"1452","06/02/2014","14",194.25
"1453","06/02/2014","15",198.75
"1454","06/02/2014","16",217.5
"1455","06/02/2014","17",223.25
"1456","06/02/2014","18",173.5
"1457","06/02/2014","19",104
"1458","06/02/2014","20",66.25
"1459","06/02/2014","21",54.75
"1460","06/02/2014","22",40.75
"1461","06/02/2014","23",21.25
"1462","06/03/2014","00",15.125
"1463","06/03/2014","01",11.25
"1464","06/03/2014","02",15.25
"1465","06/03/2014","03",11
"1466","06/03/2014","04",30.5
"1467","06/03/2014","05",79
"1468","06/03/2014","06",159
"1469","06/03/2014","07",370.5
"1470","06/03/2014","08",434.75
"1471","06/03/2014","09",297
"1472","06/03/2014","10",226.5
"1473","06/03/2014","11",197.25
"1474","06/03/2014","12",224.5
"1475","06/03/2014","13",204
"1476","06/03/2014","14",224
"1477","06/03/2014","15",228.75
"1478","06/03/2014","16",250
"1479","06/03/2014","17",272.75
"1480","06/03/2014","18",173.75
"1481","06/03/2014","19",126.5
"1482","06/03/2014","20",62.75
"1483","06/03/2014","21",56
"1484","06/03/2014","22",39.75
"1485","06/03/2014","23",33.5
"1486","06/04/2014","00",22.5
"1487","06/04/2014","01",16.5
"1488","06/04/2014","02",12.25
"1489","06/04/2014","03",9.75
"1490","06/04/2014","04",12
"1491","06/04/2014","05",25
"1492","06/04/2014","06",35.25
"1493","06/04/2014","07",71
